,model,data,ticker,timeframe,datasize,MAPE,DirecAccuracy,MSE
1507,RFRTunedwithClose,gbm,OBEROIRLTY.NS,hourly,56,0.03482642897574285,0.5178571428571429,10385.72804669189
1508,RFRTunedwithClose,gbm,^DJI,hourly,54,0.0030406590804059664,0.5925925925925926,24742.646023118632
1509,RFRTunedwithClose,gbm,^GSPC,hourly,54,0.00314901800485739,0.46296296296296297,402.2666854061013
1510,RFRTunedwithClose,gbm,^N225,hourly,55,0.0037319552412893916,0.5818181818181818,23279.425139737737
1511,RFRTunedwithClose,gbm,^NSEI,hourly,56,0.002493592928729075,0.44642857142857145,4465.009121061529
1512,RFRTunedwithClose,gbm_nl,AAPL,daily,67,0.0395659678634795,0.4626865671641791,0.6084207079736671
1513,RFRTunedwithClose,gbm_nl,BIRET.BO,daily,68,0.010677592180677157,0.5,8.184788146147477
1514,RFRTunedwithClose,gbm_nl,DLF.NS,daily,68,0.031238904538046616,0.6176470588235294,0.06671205565712562
1515,RFRTunedwithClose,gbm_nl,EMBASSY.BO,daily,68,0.01868863316526808,0.47058823529411764,97.18631936277843
1516,RFRTunedwithClose,gbm_nl,GC=F,daily,69,0.03023815323562933,0.43478260869565216,2078.3693360869224
1517,RFRTunedwithClose,gbm_nl,GODREJPROP.NS,daily,68,0.024405946525942815,0.5735294117647058,3162.7560370450506
1518,RFRTunedwithClose,gbm_nl,GOOGL,daily,67,0.030008365049279378,0.47761194029850745,0.3055203236773093
1519,RFRTunedwithClose,gbm_nl,LODHA.NS,daily,68,0.025059048702246237,0.5882352941176471,1604.9874095898297
1520,RFRTunedwithClose,gbm_nl,META,daily,67,0.021863047691779196,0.47761194029850745,36.04699706956573
1521,RFRTunedwithClose,gbm_nl,MINDSPACE.BO,daily,68,0.007815981271948704,0.4852941176470588,11.1601590783482
1522,RFRTunedwithClose,gbm_nl,MSFT,daily,67,0.15459340798251375,0.43283582089552236,481.4937146502686
1523,RFRTunedwithClose,gbm_nl,NVDA,daily,67,0.02708284168280671,0.43283582089552236,3.965642797991434e-05
1524,RFRTunedwithClose,gbm_nl,NXST.BO,daily,68,0.028654156420354873,0.5147058823529411,31.177353738765273
1525,RFRTunedwithClose,gbm_nl,OBEROIRLTY.NS,daily,68,0.03937450277317338,0.47058823529411764,3450.544945067144
1526,RFRTunedwithClose,gbm_nl,^DJI,daily,67,0.01365901822119841,0.5373134328358209,248290.61704229444
1527,RFRTunedwithClose,gbm_nl,^GSPC,daily,67,0.010861915716827729,0.5373134328358209,1511.1068441478074
1528,RFRTunedwithClose,gbm_nl,^N225,daily,65,0.013468155857334609,0.5230769230769231,706891.0821142306
1529,RFRTunedwithClose,gbm_nl,^NSEI,daily,67,0.011200870074823864,0.5373134328358209,93971.84362334054
1530,RFRTunedwithClose,gbm_nl,AAPL,hourly,188,0.0033092768595261693,0.5,0.4197225626952028
1531,RFRTunedwithClose,gbm_nl,BIRET.BO,hourly,56,0.004367871084762561,0.48214285714285715,4.183259465837506
1532,RFRTunedwithClose,gbm_nl,DLF.NS,hourly,56,0.006314501914093966,0.5,24.52693358816834
1533,RFRTunedwithClose,gbm_nl,EMBASSY.BO,hourly,56,0.004411283032350471,0.4642857142857143,3.9356633820870783
1534,RFRTunedwithClose,gbm_nl,GC=F,hourly,315,0.004161285807235177,0.4888888888888889,500.16999127064935
1535,RFRTunedwithClose,gbm_nl,GODREJPROP.NS,hourly,56,0.019502344304051896,0.42857142857142855,7885.4086493504055
1536,RFRTunedwithClose,gbm_nl,GOOGL,hourly,188,0.0043862698434931945,0.5053191489361702,1.2493617923451326
1537,RFRTunedwithClose,gbm_nl,LODHA.NS,hourly,56,0.009860261145603717,0.44642857142857145,101.45102184437567
1538,RFRTunedwithClose,gbm_nl,META,hourly,188,0.00965264567193559,0.5106382978723404,63.592020687670654
1539,RFRTunedwithClose,gbm_nl,MINDSPACE.BO,hourly,56,0.005171818593182434,0.6428571428571429,11.193142117929995
1540,RFRTunedwithClose,gbm_nl,MSFT,hourly,188,0.007641192870149407,0.48404255319148937,5.167450632594581
1541,RFRTunedwithClose,gbm_nl,NVDA,hourly,188,0.011790018171450293,0.4627659574468085,0.025239081345871734
1542,RFRTunedwithClose,gbm_nl,NXST.BO,hourly,56,0.013955735117285635,0.5,12.351358517547336
1543,RFRTunedwithClose,gbm_nl,OBEROIRLTY.NS,hourly,56,0.007066752991461559,0.5178571428571429,188.2428921704549
1544,RFRTunedwithClose,gbm_nl,^DJI,hourly,54,0.007505596328300436,0.5185185185185185,155814.14735847356
1545,RFRTunedwithClose,gbm_nl,^GSPC,hourly,54,0.0029317716137640007,0.4444444444444444,177.1943821606853
1546,RFRTunedwithClose,gbm_nl,^N225,hourly,55,0.0048736567734012,0.36363636363636365,35439.857358317146
1547,RFRTunedwithClose,gbm_nl,^NSEI,hourly,56,0.0321657582071737,0.6607142857142857,1325718.303231349
1548,RFRTunedwithClose,jump_diffusion,AAPL,daily,67,0.018899727441688614,0.43283582089552236,2.787545148767386
1549,RFRTunedwithClose,jump_diffusion,BIRET.BO,daily,68,0.010304265192253853,0.5294117647058824,2.6725489182309285
1550,RFRTunedwithClose,jump_diffusion,DLF.NS,daily,68,0.030442169315073826,0.5147058823529411,978.3848099853695
1551,RFRTunedwithClose,jump_diffusion,EMBASSY.BO,daily,68,0.02603146673353648,0.5147058823529411,154.07344282785493
1552,RFRTunedwithClose,jump_diffusion,GC=F,daily,69,0.01195681835845401,0.463768115942029,998.1990724081369
1553,RFRTunedwithClose,jump_diffusion,GODREJPROP.NS,daily,68,0.021469052086991573,0.6029411764705882,822.4858236813443
1554,RFRTunedwithClose,jump_diffusion,GOOGL,daily,67,0.027450376219214135,0.3880597014925373,1.0102219327746904
1555,RFRTunedwithClose,jump_diffusion,LODHA.NS,daily,68,0.18921515221892538,0.47058823529411764,44292.98409350595
1556,RFRTunedwithClose,jump_diffusion,META,daily,67,0.04901625589338241,0.5074626865671642,13060.199151033163
1557,RFRTunedwithClose,jump_diffusion,MINDSPACE.BO,daily,68,0.016837879347625047,0.47058823529411764,167.3629544077114
1558,RFRTunedwithClose,jump_diffusion,MSFT,daily,67,0.01751174045412685,0.4626865671641791,4.355150595212566
1559,RFRTunedwithClose,jump_diffusion,NVDA,daily,67,0.030031978386489036,0.47761194029850745,1.9062968228997654e-05
1560,RFRTunedwithClose,jump_diffusion,NXST.BO,daily,68,0.06112722560692879,0.5,128.19162434016872
1561,RFRTunedwithClose,jump_diffusion,OBEROIRLTY.NS,daily,68,0.01567711889989839,0.5294117647058824,149.83779364871657
1562,RFRTunedwithClose,jump_diffusion,^DJI,daily,67,0.009906064168620454,0.5223880597014925,56431.485013180405
1563,RFRTunedwithClose,jump_diffusion,^GSPC,daily,67,0.011530629857105297,0.47761194029850745,3640.1237610723665
1564,RFRTunedwithClose,jump_diffusion,^N225,daily,65,0.014289368653078838,0.5846153846153846,1515477.3466072541
1565,RFRTunedwithClose,jump_diffusion,^NSEI,daily,67,0.012265633015014538,0.5223880597014925,336670.7730374259
1566,RFRTunedwithClose,jump_diffusion,AAPL,hourly,188,0.0038777227630568778,0.5053191489361702,1.9685469422514044
1567,RFRTunedwithClose,jump_diffusion,BIRET.BO,hourly,56,0.0034598000323571624,0.4642857142857143,1.424301282273417
1568,RFRTunedwithClose,jump_diffusion,DLF.NS,hourly,56,0.028094778416471875,0.4642857142857143,606.3403674588956
1569,RFRTunedwithClose,jump_diffusion,EMBASSY.BO,hourly,56,0.07495462703096777,0.4642857142857143,789.5565894020443
1570,RFRTunedwithClose,jump_diffusion,GC=F,hourly,315,0.0019075761398112145,0.5111111111111111,49.58560418315482
1571,RFRTunedwithClose,jump_diffusion,GODREJPROP.NS,hourly,56,0.008175847467545187,0.5357142857142857,2875.032995034334
1572,RFRTunedwithClose,jump_diffusion,GOOGL,hourly,188,0.004375995046472046,0.4787234042553192,0.2173023920258386
1573,RFRTunedwithClose,jump_diffusion,LODHA.NS,hourly,56,0.008700681541348324,0.48214285714285715,479.87020835629943
1574,RFRTunedwithClose,jump_diffusion,META,hourly,188,0.007945062928966313,0.4734042553191489,25.691086146107864
1575,RFRTunedwithClose,jump_diffusion,MINDSPACE.BO,hourly,56,0.004604346630371702,0.42857142857142855,7.007380186911064
1576,RFRTunedwithClose,jump_diffusion,MSFT,hourly,188,0.0036040806868500776,0.5106382978723404,5.420271891853055
1577,RFRTunedwithClose,jump_diffusion,NVDA,hourly,188,0.011504886692134923,0.4787234042553192,0.9682566177264337
1578,RFRTunedwithClose,jump_diffusion,NXST.BO,hourly,56,0.004877247882910535,0.4107142857142857,0.6777160339477243
1579,RFRTunedwithClose,jump_diffusion,OBEROIRLTY.NS,hourly,56,0.007075601360434046,0.5714285714285714,203.01268710613581
1580,RFRTunedwithClose,jump_diffusion,^DJI,hourly,54,0.00236349708518832,0.5740740740740741,11941.18514679029
1581,RFRTunedwithClose,jump_diffusion,^GSPC,hourly,54,0.0058744997218203665,0.5,2804.335395780537
1582,RFRTunedwithClose,jump_diffusion,^N225,hourly,55,0.00577931671617453,0.6,34670.58730022274
1583,RFRTunedwithClose,jump_diffusion,^NSEI,hourly,56,0.0026690252362118506,0.5,10495.021060697132
1584,RFRwithClose,data,AAPL,daily,67,0.025429201214152906,0.4626865671641791,51.029336284979316
1585,RFRwithClose,data,BIRET.BO,daily,68,0.03917998703358189,0.47058823529411764,172.16316737068044
1586,RFRwithClose,data,DLF.NS,daily,68,0.019204588747510232,0.4852941176470588,321.4455212706011
1587,RFRwithClose,data,EMBASSY.BO,daily,68,0.01602062416588143,0.5,48.852036824935595
1588,RFRwithClose,data,GC=F,daily,69,0.11330596113254575,0.5362318840579711,149587.13556920082
1589,RFRwithClose,data,GODREJPROP.NS,daily,68,0.019017129701778462,0.45588235294117646,3534.8140810754326
1590,RFRwithClose,data,GOOGL,daily,67,0.01713665282150499,0.5522388059701493,13.592053865614359
1591,RFRwithClose,data,LODHA.NS,daily,68,0.021568269499401854,0.4852941176470588,1302.9581391415718
1592,RFRwithClose,data,META,daily,67,0.031263367868328416,0.5970149253731343,539.9166881481818
1593,RFRwithClose,data,MINDSPACE.BO,daily,68,0.07766313933463025,0.5735294117647058,1289.6265062620341
1594,RFRwithClose,data,MSFT,daily,67,0.034036312405841644,0.4626865671641791,434.7096644613309
1595,RFRwithClose,data,NVDA,daily,67,0.03866787181231551,0.3582089552238806,54.63117263653039
1596,RFRwithClose,data,NXST.BO,daily,68,0.013147545075883678,0.5,5.320725179089005
1597,RFRwithClose,data,OBEROIRLTY.NS,daily,68,0.020185867122691326,0.45588235294117646,2106.596088220695
1598,RFRwithClose,data,^DJI,daily,67,0.010170241139682977,0.44776119402985076,399893.22985180636
1599,RFRwithClose,data,^GSPC,daily,67,0.014377614228650647,0.5671641791044776,14315.801818946362
1600,RFRwithClose,data,^N225,daily,65,0.010895599885852196,0.5846153846153846,285810.85380604473
1601,RFRwithClose,data,^NSEI,daily,67,0.008779688516622208,0.417910447761194,75767.40641488691
1602,RFRwithClose,data,AAPL,hourly,188,0.002447030284222817,0.5638297872340425,0.6751843230136026
1603,RFRwithClose,data,BIRET.BO,hourly,56,0.0033010928548117776,0.4107142857142857,1.3461603376972653
1604,RFRwithClose,data,DLF.NS,hourly,56,0.003123308088605221,0.5178571428571429,11.13549440705367
1605,RFRwithClose,data,EMBASSY.BO,hourly,56,0.002550440611165189,0.44642857142857145,1.9749981614392202
1606,RFRwithClose,data,GC=F,hourly,315,0.001450491611094079,0.5301587301587302,39.9315316452577
1607,RFRwithClose,data,GODREJPROP.NS,hourly,56,0.005164802558196004,0.5,229.6712387748855
1608,RFRwithClose,data,GOOGL,hourly,188,0.003630917223461829,0.4734042553191489,2.1632751011858304
1609,RFRwithClose,data,LODHA.NS,hourly,56,0.0034780122651080552,0.5357142857142857,39.468341644317775
1610,RFRwithClose,data,META,hourly,188,0.004313315304784747,0.44148936170212766,20.53127600405621
1611,RFRwithClose,data,MINDSPACE.BO,hourly,56,0.0034231393419346494,0.26785714285714285,3.5156807131659358
1612,RFRwithClose,data,MSFT,hourly,188,0.023350298862695098,0.5425531914893617,149.15915596965257
1613,RFRwithClose,data,NVDA,hourly,188,0.06649845232086159,0.5106382978723404,138.64786260906294
1614,RFRwithClose,data,NXST.BO,hourly,56,0.0027257495267138812,0.5178571428571429,0.3406350679751854
1615,RFRwithClose,data,OBEROIRLTY.NS,hourly,56,0.004570240811576948,0.5178571428571429,120.95325646164822
1616,RFRwithClose,data,^DJI,hourly,54,0.0015979485991897524,0.5370370370370371,10150.733938952573
1617,RFRwithClose,data,^GSPC,hourly,54,0.01908225181945484,0.5925925925925926,14798.668149909718
1618,RFRwithClose,data,^N225,hourly,55,0.002244895474021946,0.509090909090909,15557.60618419194
1619,RFRwithClose,data,^NSEI,hourly,56,0.0015226821675441665,0.5535714285714286,2826.4891866067596
1620,RFRwithClose,gbm,AAPL,daily,67,0.02813758930452578,0.47761194029850745,0.2486798578745883
1621,RFRwithClose,gbm,BIRET.BO,daily,68,0.04703917646529574,0.47058823529411764,238.38434332027745
1622,RFRwithClose,gbm,DLF.NS,daily,68,0.019850736138571298,0.4852941176470588,1.097510657677236
1623,RFRwithClose,gbm,EMBASSY.BO,daily,68,0.03467821512345313,0.4411764705882353,741.9855282690861
1624,RFRwithClose,gbm,GC=F,daily,69,0.012889371818333323,0.5217391304347826,1072.564809532113
1625,RFRwithClose,gbm,GODREJPROP.NS,daily,68,0.021486650434410264,0.5,75.34564462016682
1626,RFRwithClose,gbm,GOOGL,daily,67,0.016596006860686595,0.4925373134328358,0.108314314064549
1627,RFRwithClose,gbm,LODHA.NS,daily,68,0.24799719747782223,0.6617647058823529,2261780.8788175546
1628,RFRwithClose,gbm,META,daily,67,0.021570699028861814,0.4925373134328358,0.8110843185779245
1629,RFRwithClose,gbm,MINDSPACE.BO,daily,68,0.008242206968594797,0.45588235294117646,11.274266508064297
1630,RFRwithClose,gbm,MSFT,daily,67,0.018397537648210435,0.4925373134328358,516.0975948146665
1631,RFRwithClose,gbm,NVDA,daily,67,0.20138400183756655,0.47761194029850745,7435.227232392905
1632,RFRwithClose,gbm,NXST.BO,daily,68,0.029258709396166212,0.5294117647058824,29.910201091539623
1633,RFRwithClose,gbm,OBEROIRLTY.NS,daily,68,0.019387384525419233,0.4411764705882353,37.350073017649606
1634,RFRwithClose,gbm,^DJI,daily,67,0.00956969021797989,0.3880597014925373,95604.62649906064
1635,RFRwithClose,gbm,^GSPC,daily,67,0.010291878569031864,0.5373134328358209,281.0734637254498
1636,RFRwithClose,gbm,^N225,daily,65,0.010538373753021706,0.6153846153846154,91055.43655739505
1637,RFRwithClose,gbm,^NSEI,daily,67,0.009051366659143547,0.417910447761194,8697.236384596006
1638,RFRwithClose,gbm,AAPL,hourly,188,0.004061783206619415,0.48404255319148937,1.4230343760728432
1639,RFRwithClose,gbm,BIRET.BO,hourly,56,0.0032400379885679544,0.5357142857142857,0.9238385924165187
1640,RFRwithClose,gbm,DLF.NS,hourly,56,0.005836333304159334,0.5535714285714286,11.03093518236211
1641,RFRwithClose,gbm,EMBASSY.BO,hourly,56,0.0043460980601109905,0.42857142857142855,11.59874586243915
1642,RFRwithClose,gbm,GC=F,hourly,315,0.0018744013997073594,0.5142857142857142,91.78538701247419
1643,RFRwithClose,gbm,GODREJPROP.NS,hourly,56,0.008346292964939144,0.39285714285714285,1391.6926183860558
1644,RFRwithClose,gbm,GOOGL,hourly,188,0.004582965930473754,0.4734042553191489,0.18349315552443335
1645,RFRwithClose,gbm,LODHA.NS,hourly,56,0.010531209722086607,0.375,269.25715220119895
1646,RFRwithClose,gbm,META,hourly,188,0.008422333984226303,0.5319148936170213,24.127580361859465
1647,RFRwithClose,gbm,MINDSPACE.BO,hourly,56,0.0045054487671006855,0.4107142857142857,2.028835576720009
1648,RFRwithClose,gbm,MSFT,hourly,188,0.0036968942638282054,0.5,17.886554524054226
1649,RFRwithClose,gbm,NVDA,hourly,188,0.014781175677271068,0.5,1.1649421945113894
1650,RFRwithClose,gbm,NXST.BO,hourly,56,0.0069471388921030445,0.32142857142857145,0.6743336134177743
1651,RFRwithClose,gbm,OBEROIRLTY.NS,hourly,56,0.03513059603690351,0.5,10638.015297707063
1652,RFRwithClose,gbm,^DJI,hourly,54,0.003143972226350832,0.5740740740740741,25883.504213642256
1653,RFRwithClose,gbm,^GSPC,hourly,54,0.0033032120345224984,0.4444444444444444,422.5836246047486
1654,RFRwithClose,gbm,^N225,hourly,55,0.00377577622871358,0.5818181818181818,24502.31082615857
1655,RFRwithClose,gbm,^NSEI,hourly,56,0.002458901017258889,0.42857142857142855,4490.6559744944725
1656,RFRwithClose,gbm_nl,AAPL,daily,67,0.039482187030684145,0.44776119402985076,0.6003737517206785
1657,RFRwithClose,gbm_nl,BIRET.BO,daily,68,0.011354358906611902,0.5441176470588235,9.849701842571648
1658,RFRwithClose,gbm_nl,DLF.NS,daily,68,0.0325444974386687,0.5441176470588235,0.07139912282921348
1659,RFRwithClose,gbm_nl,EMBASSY.BO,daily,68,0.018691966573529156,0.45588235294117646,97.61905861380608
1660,RFRwithClose,gbm_nl,GC=F,daily,69,0.030117308503314365,0.4492753623188406,2010.4253115698416
1661,RFRwithClose,gbm_nl,GODREJPROP.NS,daily,68,0.02690679716605642,0.5588235294117647,3764.9810142029764
1662,RFRwithClose,gbm_nl,GOOGL,daily,67,0.02783684472383658,0.5223880597014925,0.2762321510975088
1663,RFRwithClose,gbm_nl,LODHA.NS,daily,68,0.02517730996281179,0.5588235294117647,1615.8264917360702
1664,RFRwithClose,gbm_nl,META,daily,67,0.022792517707596018,0.4925373134328358,37.86361753866646
1665,RFRwithClose,gbm_nl,MINDSPACE.BO,daily,68,0.00822523051478445,0.5,12.104263675912195
1666,RFRwithClose,gbm_nl,MSFT,daily,67,0.15250343115413337,0.43283582089552236,468.9706979096124
1667,RFRwithClose,gbm_nl,NVDA,daily,67,0.02706607831062997,0.4925373134328358,3.974743442683311e-05
1668,RFRwithClose,gbm_nl,NXST.BO,daily,68,0.03008781745468166,0.5294117647058824,33.980146818794815
1669,RFRwithClose,gbm_nl,OBEROIRLTY.NS,daily,68,0.038057822044119824,0.4852941176470588,3212.3788157754757
1670,RFRwithClose,gbm_nl,^DJI,daily,67,0.015531419250348923,0.5074626865671642,323067.24297191337
1671,RFRwithClose,gbm_nl,^GSPC,daily,67,0.01061420533573859,0.582089552238806,1437.446923042276
1672,RFRwithClose,gbm_nl,^N225,daily,65,0.013684220179737486,0.5230769230769231,720805.2654692881
1673,RFRwithClose,gbm_nl,^NSEI,daily,67,0.010695310156680182,0.4925373134328358,89207.1858160937
1674,RFRwithClose,gbm_nl,AAPL,hourly,188,0.003276497047695272,0.5,0.4199272196975629
1675,RFRwithClose,gbm_nl,BIRET.BO,hourly,56,0.004443426651686152,0.48214285714285715,4.369486585897486
1676,RFRwithClose,gbm_nl,DLF.NS,hourly,56,0.006354960155732386,0.5178571428571429,24.24785015470146
1677,RFRwithClose,gbm_nl,EMBASSY.BO,hourly,56,0.004475824369591442,0.42857142857142855,4.179594206757956
1678,RFRwithClose,gbm_nl,GC=F,hourly,315,0.0043067838046189815,0.4888888888888889,547.0597958467313
1679,RFRwithClose,gbm_nl,GODREJPROP.NS,hourly,56,0.019820436007097066,0.5714285714285714,7988.962820952721
1680,RFRwithClose,gbm_nl,GOOGL,hourly,188,0.0043660332247465235,0.5053191489361702,1.2353071841820473
1681,RFRwithClose,gbm_nl,LODHA.NS,hourly,56,0.009728953093394447,0.4642857142857143,98.47820938565188
1682,RFRwithClose,gbm_nl,META,hourly,188,0.009492255014516535,0.526595744680851,61.17491178452778
1683,RFRwithClose,gbm_nl,MINDSPACE.BO,hourly,56,0.005311107023443348,0.6071428571428571,11.513254563910397
1684,RFRwithClose,gbm_nl,MSFT,hourly,188,0.008021469831092797,0.5106382978723404,5.635263448970951
1685,RFRwithClose,gbm_nl,NVDA,hourly,188,0.011556898868138134,0.5106382978723404,0.02458471373737438
1686,RFRwithClose,gbm_nl,NXST.BO,hourly,56,0.014382207119607013,0.4642857142857143,13.195294383447077
1687,RFRwithClose,gbm_nl,OBEROIRLTY.NS,hourly,56,0.006975560479060199,0.48214285714285715,188.48504032983934
1688,RFRwithClose,gbm_nl,^DJI,hourly,54,0.007955811076281365,0.5370370370370371,172409.92557152733
1689,RFRwithClose,gbm_nl,^GSPC,hourly,54,0.0028799660271637433,0.46296296296296297,175.37296144860798
1690,RFRwithClose,gbm_nl,^N225,hourly,55,0.0049534891160058865,0.41818181818181815,37065.84873400211
1691,RFRwithClose,gbm_nl,^NSEI,hourly,56,0.032929202944183354,0.6785714285714286,1374850.9654386018
1692,RFRwithClose,jump_diffusion,AAPL,daily,67,0.018719112645648163,0.43283582089552236,2.748317860997141
1693,RFRwithClose,jump_diffusion,BIRET.BO,daily,68,0.010493933307887574,0.5588235294117647,2.815123367651426
1694,RFRwithClose,jump_diffusion,DLF.NS,daily,68,0.030502605772042016,0.5735294117647058,970.7181913743882
1695,RFRwithClose,jump_diffusion,EMBASSY.BO,daily,68,0.027007171125753474,0.4852941176470588,162.4739931641018
1696,RFRwithClose,jump_diffusion,GC=F,daily,69,0.012718143657614844,0.5072463768115942,1116.4440582251393
1697,RFRwithClose,jump_diffusion,GODREJPROP.NS,daily,68,0.021671957437070843,0.5735294117647058,858.678997825559
1698,RFRwithClose,jump_diffusion,GOOGL,daily,67,0.028459033220422057,0.34328358208955223,1.104393485335523
1699,RFRwithClose,jump_diffusion,LODHA.NS,daily,68,0.18456945025312363,0.47058823529411764,42586.727372064226
1700,RFRwithClose,jump_diffusion,META,daily,67,0.05002631792052325,0.3880597014925373,13646.198179331182
1701,RFRwithClose,jump_diffusion,MINDSPACE.BO,daily,68,0.016981560113799296,0.4411764705882353,170.1815731186405
1702,RFRwithClose,jump_diffusion,MSFT,daily,67,0.017225670506362457,0.4626865671641791,4.1383943020744915
1703,RFRwithClose,jump_diffusion,NVDA,daily,67,0.030953953693796252,0.4925373134328358,2.0247156538893987e-05
1704,RFRwithClose,jump_diffusion,NXST.BO,daily,68,0.06244367905384211,0.4852941176470588,131.94874203320583
1705,RFRwithClose,jump_diffusion,OBEROIRLTY.NS,daily,68,0.015752836365797575,0.5294117647058824,153.1233413500576
1706,RFRwithClose,jump_diffusion,^DJI,daily,67,0.009970486543126374,0.5223880597014925,54997.88250471236
1707,RFRwithClose,jump_diffusion,^GSPC,daily,67,0.011631016670262543,0.4925373134328358,3592.8465369174583
1708,RFRwithClose,jump_diffusion,^N225,daily,65,0.01389231548846089,0.5692307692307692,1432034.7760504757
1709,RFRwithClose,jump_diffusion,^NSEI,daily,67,0.012731372960633518,0.5223880597014925,361050.954762371
1710,RFRwithClose,jump_diffusion,AAPL,hourly,188,0.0038718849815792874,0.48404255319148937,1.9456000976424266
1711,RFRwithClose,jump_diffusion,BIRET.BO,hourly,56,0.0034689551619626886,0.44642857142857145,1.4505107976916665
1712,RFRwithClose,jump_diffusion,DLF.NS,hourly,56,0.029849178910707794,0.4642857142857143,667.8465470606997
1713,RFRwithClose,jump_diffusion,EMBASSY.BO,hourly,56,0.0750760036454867,0.48214285714285715,792.0255994682817
1714,RFRwithClose,jump_diffusion,GC=F,hourly,315,0.0019352220178353843,0.5333333333333333,51.33825605673778
1715,RFRwithClose,jump_diffusion,GODREJPROP.NS,hourly,56,0.008506127756222446,0.5,3046.531320129228
1716,RFRwithClose,jump_diffusion,GOOGL,hourly,188,0.004327772437484102,0.4734042553191489,0.21108092318601024
1717,RFRwithClose,jump_diffusion,LODHA.NS,hourly,56,0.008848209446672181,0.5357142857142857,494.226645457707
1718,RFRwithClose,jump_diffusion,META,hourly,188,0.008005266757209153,0.4734042553191489,26.206338600189987
1719,RFRwithClose,jump_diffusion,MINDSPACE.BO,hourly,56,0.004649847662659454,0.39285714285714285,7.19479843129685
1720,RFRwithClose,jump_diffusion,MSFT,hourly,188,0.003597060786443104,0.5,5.428134996194557
1721,RFRwithClose,jump_diffusion,NVDA,hourly,188,0.0115156638370788,0.4787234042553192,0.9637584026288665
1722,RFRwithClose,jump_diffusion,NXST.BO,hourly,56,0.004820260582099519,0.44642857142857145,0.6778776627876593
1723,RFRwithClose,jump_diffusion,OBEROIRLTY.NS,hourly,56,0.007174595950472678,0.6071428571428571,211.75467198587367
1724,RFRwithClose,jump_diffusion,^DJI,hourly,54,0.00234858703689434,0.5555555555555556,11682.90231678118
1725,RFRwithClose,jump_diffusion,^GSPC,hourly,54,0.005920222620099248,0.5925925925925926,2875.039781595038
1726,RFRwithClose,jump_diffusion,^N225,hourly,55,0.00571028277170705,0.5818181818181818,33846.31015784486
1727,RFRwithClose,jump_diffusion,^NSEI,hourly,56,0.0027033389646920294,0.48214285714285715,10715.66031023376
1728,RFRwithIndicators,data,AAPL,daily,67,0.03224810979860604,0.4626865671641791,68.96535338169294
1729,RFRwithIndicators,data,BIRET.BO,daily,68,0.04000768590358619,0.3382352941176471,200.2748846008106
1730,RFRwithIndicators,data,DLF.NS,daily,68,0.019155013362960445,0.47058823529411764,337.27823319939074
1731,RFRwithIndicators,data,EMBASSY.BO,daily,68,0.01861525853463913,0.45588235294117646,63.31174421341342
1732,RFRwithIndicators,data,GC=F,daily,69,0.11469166752404596,0.5507246376811594,153084.96651518095
1733,RFRwithIndicators,data,GODREJPROP.NS,daily,68,0.01870832379335408,0.4411764705882353,3130.545397154157
1734,RFRwithIndicators,data,GOOGL,daily,67,0.017484234353771475,0.5373134328358209,13.81372636872748
1735,RFRwithIndicators,data,LODHA.NS,daily,68,0.020821103624387764,0.4852941176470588,1220.8064363654912
1736,RFRwithIndicators,data,META,daily,67,0.037860780896091226,0.5671641791044776,745.1987317754089
1737,RFRwithIndicators,data,MINDSPACE.BO,daily,68,0.0743776417669514,0.5294117647058824,1202.4484022095526
1738,RFRwithIndicators,data,MSFT,daily,67,0.03380936810550661,0.4925373134328358,423.1295918528513
1739,RFRwithIndicators,data,NVDA,daily,67,0.039187632288393316,0.373134328358209,56.34361252095673
1740,RFRwithIndicators,data,NXST.BO,daily,68,0.013568138396329239,0.4852941176470588,5.3493487256004615
1741,RFRwithIndicators,data,OBEROIRLTY.NS,daily,68,0.02067779812698117,0.39705882352941174,2201.605449914784
1742,RFRwithIndicators,data,^DJI,daily,67,0.010362856644500403,0.5373134328358209,428889.5827362934
1743,RFRwithIndicators,data,^GSPC,daily,67,0.0148248984352777,0.5671641791044776,13986.863002316852
1744,RFRwithIndicators,data,^N225,daily,65,0.011746963082036542,0.5076923076923077,339521.94521622494
1745,RFRwithIndicators,data,^NSEI,daily,67,0.008444724749341192,0.3582089552238806,71976.25030755499
1746,RFRwithIndicators,data,AAPL,hourly,188,0.002500174581503411,0.526595744680851,0.6797375162296136
1747,RFRwithIndicators,data,BIRET.BO,hourly,56,0.003252674228750036,0.375,1.4284931561734575
1748,RFRwithIndicators,data,DLF.NS,hourly,56,0.003196019886888873,0.5178571428571429,11.544443406217217
1749,RFRwithIndicators,data,EMBASSY.BO,hourly,56,0.0023058695586614052,0.4642857142857143,1.6416325774630478
1750,RFRwithIndicators,data,GC=F,hourly,315,0.0014105932267410948,0.49523809523809526,37.70037543395192
1751,RFRwithIndicators,data,GODREJPROP.NS,hourly,56,0.0050305246139192,0.4642857142857143,218.41641518073106
1752,RFRwithIndicators,data,GOOGL,hourly,188,0.0036900649400037617,0.5,2.1655531685042266
1753,RFRwithIndicators,data,LODHA.NS,hourly,56,0.0035679492832136695,0.5714285714285714,42.36669382553149
1754,RFRwithIndicators,data,META,hourly,188,0.00451110717979672,0.4308510638297872,22.636372030853103
1755,RFRwithIndicators,data,MINDSPACE.BO,hourly,56,0.0034285355708253795,0.39285714285714285,3.269774235957249
